Unnamed: 0,position_group,position,height,weight,years_of_experience,team_abbr,entry_year,rookie_year,BMI
18134,RB,RB,71,203,1.5042707480383841,TB,2017,2017,23.526073910856596
18141,DB,FS,71,214,11.521449399059529,TB,2010,2010,31.599139958321075
18142,DB,LB,74,215,4.33696907355596,TB,2013,2013,26.111845695791054
18148,TE,TE,79,270,6.917746300328547,TB,2013,2013,28.278114868222517
18151,DL,DE,73,270,12.306450862963342,TB,2006,2006,33.31650341552937
18153,LB,OLB,74,250,13.562262677595676,TB,2004,2004,33.26083297225892
18159,LB,LB,74,250,0.18198988262279764,TB,2019,2019,21.806420477178833
18160,WR,WR,72,215,5.439486048008511,TB,2017,2017,23.561837921452295
18161,TE,TE,77,255,2.901690152545624,TB,2018,2018,27.366778972790968
18163,DB,CB,71,190,2.1962495159075037,TB,2016,2016,23.06192791444103
18166,DL,DT,73,305,5.331470896330895,TB,2018,2018,24.785814800710583
18167,DB,CB,73,193,3.364561477355457,TB,2018,2018,20.881739398619942
18170,LB,ILB,73,211,6.319826523652049,TB,2014,2014,27.100824777180655
18174,WR,WR,73,188,-0.28438703607251425,TB,2014,2014,22.09870228265678
18175,DB,CB,72,187,1.4758791505039655,TB,2023,2023,20.002885532853814
18183,WR,WR,68,155,2.491445510894402,TB,2022,2022,24.650559941892432
18185,LB,ILB,72,237,4.7709189690782905,TB,2019,2019,24.343259436951925
18186,RB,RB,68,205,-0.1370328831474874,TB,2017,2017,27.284706996374148
18190,TE,TE,75,235,1.178185171578654,TB,2020,2020,21.68600723592332
18192,DB,CB,73,185,2.302590396786232,TB,2022,2022,22.741426613354776
18193,OL,C,76,320,0.1376619408680461,TB,2020,2020,20.346810910098895
18195,WR,WR,70,195,1.4494129329992935,TB,2015,2015,25.57034209518345
18200,SPEC,LS,72,230,1.5096892312246561,TB,2016,2016,22.311230872927755
18201,DL,DE,77,290,1.1856018125536762,TB,2016,2016,21.38009296125658
18202,QB,QB,75,226,14.500843030280379,TB,2007,2007,33.56450014103735
18205,OL,G,75,300,9.352800534896724,TB,2013,2013,25.786254503601334
18214,LB,LB,75,218,0.5334259287972234,TB,2017,2017,23.623619242655952
18218,WR,WR,71,179,-0.6286702470308604,TB,2018,2018,25.12273026028011
18221,SPEC,LS,76,244,-2.61813319869228,TB,2023,2023,21.300522426585584
18222,DL,DE,76,240,-1.481580771551368,TB,2017,2017,22.23869009243389
18223,DL,DE,77,275,-1.3394697749577562,TB,2018,2018,22.80249159134454
18225,OL,G,74,308,10.135190340987386,TB,2009,2009,32.51404929604221
18227,LB,LB,76,268,0.6737662955586404,TB,2016,2016,24.891424326929254
18230,WR,WR,72,195,1.6546645125847586,TB,2014,2014,24.03760460335538
18235,RB,RB,69,205,7.718835957535442,TB,2013,2013,29.21096797154681
18236,OL,OT,76,310,1.5053371476473485,TB,2016,2016,21.28186615242292
18237,OL,T,79,316,10.527839349915586,TB,2008,2008,30.922074726435554
18241,DL,NT,73,312,3.1003297191411185,TB,2019,2019,22.15911886103129
18242,DL,DE,75,203,0.8717365195161692,TB,2021,2021,21.876170726398065
18244,DL,DE,77,253,-1.3833407769716104,TB,2017,2017,14.866537105833398
18253,DB,S,72,209,2.901728697140274,TB,2016,2016,24.834069406733114
18258,LB,ILB,73,225,2.7841464163534986,TB,2022,2022,22.66115846923074
18261,LB,ILB,74,238,2.1019727736755414,TB,2018,2018,25.693671371981804
18264,OL,T,79,295,-0.7660452024003999,TB,2020,2020,22.244153579530526
18265,SPEC,P,74,180,1.5387329495016928,TB,2022,2022,25.325304854054437
18268,DB,DB,72,188,-2.252793394731339,TB,2019,2019,18.255851534342987
18271,DB,CB,73,206,5.335968173440577,TB,2019,2019,27.81194979572767
18276,OL,OG,76,330,1.7271554536598692,TB,2015,2015,27.42072150628856
18291,DL,DT,74,300,5.9701750825678594,TB,2012,2012,27.70743915766129
18292,TE,TE,77,254,1.9015907820374474,TB,2016,2016,24.91181156481079
18293,OL,C,75,325,0.38087705175006836,TB,2012,2012,22.605809289014918
18299,OL,OT,79,315,-0.5065252580391153,TB,2017,2017,20.596094758241893
18300,WR,WR,73,205,-1.0042905634942532,TB,2017,2017,22.819381350957038
18303,OL,C,75,302,7.8180180039317815,TB,2010,2010,24.46044678194811
18305,LB,OLB,77,262,3.995973678846446,TB,2021,2021,23.961671325350878
18312,WR,WR,72,186,0.3017381512486077,TB,2018,2018,18.66910310119966
18314,OL,G,77,318,4.124175684744613,TB,2020,2020,23.479610224691065
18315,QB,QB,73,200,3.6192365961381956,TB,2018,2018,25.81755580108386
18318,OL,T,76,292,-1.269465266012813,TB,2020,2020,22.122161066231957
18325,LB,OLB,74,252,-0.1683004231716427,TB,2023,2023,21.984017094850795
18326,DB,CB,72,189,0.5991033318635947,TB,2023,2023,22.760174320428536
18327,OL,G,74,310,5.792240607456648,TB,2012,2012,22.282839189491234
18329,DB,DB,73,211,0.8091127907313788,TB,2018,2018,21.821254392370136
18330,WR,WR,76,205,-0.8497209214776963,TB,2020,2020,20.042492142095192
18333,DB,CB,71,200,3.5170160739271594,TB,2015,2015,23.14379187071993
18335,WR,WR,75,220,10.530683123010048,TB,2011,2011,30.57063544173454
18339,OL,T,78,318,3.336563842780512,TB,2019,2019,22.614580036935738
18340,DL,DE,76,258,7.037574859335866,TB,2011,2011,25.716940701280283
18341,WR,WR,76,190,0.6853091712119075,TB,2016,2016,18.3055779284293
18342,LB,ILB,72,228,3.1293680067038183,TB,2021,2021,23.60231124394033
18343,WR,WR,73,204,-2.380739105523497,TB,2023,2023,18.157807530706314
18344,DB,FS,72,212,-1.829681815208083,TB,2023,2023,20.87762858673363
18345,LB,LB,76,240,2.615967006046838,TB,2019,2019,21.92896081074786
18348,WR,WR,70,180,2.0371814056490503,TB,2022,2022,23.63511147505277
18349,RB,RB,70,215,3.089513296468479,TB,2020,2020,23.87328778604325
18350,DB,SS,71,195,-0.24402835217113436,TB,2023,2023,25.173263699564846
18351,DB,CB,75,190,0.29471925290230155,TB,2023,2023,23.200739437937997
18357,LB,OLB,74,243,2.693217601658704,TB,2017,2017,20.205976576036488
18359,RB,RB,69,195,4.972322728329152,TB,2013,2013,22.950848221624987
18365,LB,ILB,72,246,7.113959753021623,TB,2013,2013,27.090187845099802
18370,TE,TE,77,265,1.667420620150125,TB,2022,2022,21.307498537319788
18372,SPEC,K,72,239,0.7031401972360493,TB,2015,2015,16.55546127759353
18373,DL,NT,73,310,11.498430483721496,TB,2010,2010,32.74799396627254
18374,TE,TE,78,265,9.771994273190282,TB,2011,2011,30.28084402504401
18376,QB,QB,77,240,1.5930225378960112,TB,2021,2021,24.157069523510753
18384,DL,DE,78,275,2.402268077201298,TB,2014,2014,22.466941563099077
18386,LB,ILB,73,233,13.32099578954071,TB,2012,2012,32.18005059469836
18387,DL,LB,75,269,6.108014120979501,TB,2009,2009,24.866889236243885
18391,RB,RB,73,225,6.093351454845707,TB,2013,2013,26.675060618827377
18392,RB,RB,71,210,12.95799394148002,TB,2009,2009,29.22942930736306
18393,OL,G,77,315,1.663545618498435,TB,2018,2018,26.197058834060932
18395,RB,RB,72,228,2.9739191558043756,TB,2017,2017,20.941270100899374
18398,DL,DE,78,275,2.381425617534342,TB,2022,2022,26.1315655912957
18399,OL,G,76,308,11.997265567658873,TB,2005,2005,30.475917553395874
18400,DB,FS,71,195,9.181890042558894,TB,2013,2013,27.448389039107244
18404,OL,G,77,310,1.933551024690544,TB,2022,2022,23.687491560674857
18405,OL,T,79,305,-0.35807944617931886,TB,2023,2023,23.21604040203084
18414,DB,DB,71,192,2.227273822081263,TB,2016,2016,26.292585148845678
18422,LB,OLB,73,240,-1.210160502980885,TB,2023,2023,21.779173694180447
18427,OL,OT,76,313,1.4385792909210053,TB,2016,2016,21.225613333120148
18437,OL,G,78,330,5.629973372635571,TB,2014,2014,26.052241608376477
18442,TE,TE,77,241,2.065376272259603,TB,2016,2016,27.079349863906465
18443,SPEC,P,74,225,1.7419544843888386,TB,2015,2015,25.914724310097437
18444,WR,WR,76,211,1.2685832356474693,TB,2019,2019,24.705535221201945
18447,DL,DE,78,284,1.491412756355527,TB,2016,2016,24.63536296969364
18454,WR,WR,77,231,8.77677976993807,TB,2014,2014,29.54264602016973
18455,DL,DT,75,285,2.4246277320772434,TB,2022,2022,26.01474908147381
18461,DL,DT,76,301,10.55124526642773,TB,2010,2010,28.4726141150556
18470,DL,DT,73,282,0.8822864925992157,TB,2018,2018,19.907428413269436
18473,QB,QB,77,226,-0.7615878650362199,TB,2019,2019,21.604895495948767
18474,OL,G,76,310,2.6939860456425913,TB,2020,2020,22.25062705839443
18479,DB,FS,72,200,2.1454272174057594,TB,2022,2022,21.391757541429666
18482,LB,LB,73,242,4.296289600668567,TB,2011,2011,23.566845567292134
18483,DB,DB,74,205,2.6923465724632045,TB,2017,2017,28.855270449791615
18484,DL,DE,76,270,5.144326471726036,TB,2017,2017,25.873277798359915
18486,DL,DT,77,277,-2.703348047107357,TB,2017,2017,20.831472039746828
18487,RB,RB,72,205,4.33935581275622,TB,2019,2019,22.592823454920847
18488,SPEC,K,67,182,4.651842603182687,TB,2013,2014,21.568783904642622
18490,DB,DB,73,210,-0.07492655611844788,TB,2017,2017,20.309446124479475
18491,TE,TE,77,255,-0.3686193657856996,TB,2023,2023,24.618357614367504
18493,DB,CB,73,192,7.8070464166066875,TB,2014,2014,28.133483423777722
18495,RB,RB,74,351,1.1196877785533812,TB,2017,2017,23.98097162787615
18499,RB,RB,74,210,2.283053162258654,TB,2022,2022,25.07526929198518
18500,OL,T,76,305,-0.33931118713815905,TB,2023,2023,20.579783409406733
18501,WR,WR,72,190,-0.041337204809170254,TB,2023,2023,24.746995124580316
18505,DB,CB,73,177,3.0195996165776284,TB,2016,2016,22.848104533159976
18506,DB,FS,71,197,2.197569960135163,TB,2018,2018,26.350763690619722
18507,DB,DB,71,202,1.5789286485712348,TB,2017,2017,23.989854366270546
18518,DB,FS,71,192,2.460042323860466,TB,2021,2021,20.143939318209682
18519,DB,CB,75,195,11.540441239776673,TB,2011,2011,28.5822898946426
18525,TE,TE,78,265,11.255349780288475,TB,2010,2010,26.308867780457724
18529,OL,C,77,295,2.31432508240987,TB,2021,2021,25.946591823275327
18530,DB,CB,69,195,7.8202983745089645,TB,2010,2010,27.424738020551473
18532,DB,CB,72,190,2.049046616905528,TB,2021,2021,18.977647751934306
18533,SPEC,K,73,191,3.6959321009408495,TB,2020,2020,25.33864623409791
18536,RB,RB,72,190,-0.5166141987601078,TB,2023,2023,20.564041536091285
18538,DB,CB,72,191,5.976746776624416,TB,2014,2014,23.216111033570446
18539,OL,G,76,309,1.2800453426974046,TB,2018,2018,26.251963413825578
18542,WR,WR,72,184,3.3254328718458592,TB,2018,2018,24.542374742485258
18544,QB,QB,77,210,5.249024425594772,TB,2013,2013,25.087454293289714
18545,OL,C,76,319,9.822508116225716,TB,2013,2013,28.076906119385967
18546,WR,WR,74,209,0.08244176663484246,TB,2023,2023,19.031150298328843
18547,DB,SS,75,200,3.630681229841811,TB,2018,2018,21.93237906172105
18550,DB,CB,71,190,3.4205637012824015,TB,2016,2016,26.964228160647846
18551,SPEC,K,74,218,11.182108157861494,TB,2009,2009,28.879709970931607
18554,LB,OLB,75,259,10.391209327237394,TB,2011,2011,29.317981930939904
18556,DL,DT,76,275,0.5817817706283626,TB,2020,2020,18.318586287037704
18562,RB,RB,70,210,-0.01622311759594124,TB,2023,2023,19.35245974609183
18563,QB,QB,75,232,1.1568337810369889,TB,2017,2017,24.0294086864754
18564,DB,CB,69,176,3.3973970234592343,TB,2015,2015,25.13360143664913
18566,WR,WR,72,186,-0.7474556539582122,TB,2018,2018,24.983531439677883
18568,LB,LB,74,232,-0.2805020534116174,TB,2018,2018,24.489561225874322
18569,DL,DT,76,290,-1.4028661572078547,TB,2019,2019,20.556571744984854
18571,WR,WR,70,191,-0.10813899039141675,TB,2017,2017,22.870209836152547
18572,LB,OLB,74,250,11.112100619221339,TB,2014,2014,29.14526354764879
18576,OL,T,77,335,0.6852900847109679,TB,2023,2023,26.589322696574975
18578,LB,ILB,73,230,1.402009325919122,TB,2023,2023,25.279435920248183
18581,WR,WR,68,178,-0.3028852437989931,TB,2019,2019,22.127350511056207
18584,DL,NT,75,310,12.346099794514258,TB,2009,2009,31.04305942591268
18585,DL,NT,73,320,2.80669577355203,TB,2017,2017,26.854387616006036
18588,RB,RB,71,195,5.471585082569894,TB,2017,2017,26.989265252026623
18591,TE,TE,78,255,-0.02185674744212368,TB,2023,2023,25.101956310930685
18592,WR,WR,70,190,0.7072313738042767,TB,2023,2023,18.107766109145246
18598,TE,TE,77,237,2.4751123643098554,TB,2015,2015,24.655035178014494
18602,WR,WR,72,180,-0.1934276285812056,TB,2017,2017,20.833730930630384
18606,DB,CB,68,185,10.218388987544174,TB,2006,2006,32.665628266536906
18610,QB,QB,76,225,22.2888634252063,TB,2000,2000,40.69500177202407
18619,WR,WR,76,211,-0.1330031639300636,TB,2020,2020,21.97256940345157
18620,SPEC,K,71,187,-1.320892282506161,TB,2018,2018,24.14663735986775
18621,WR,WR,73,190,2.14300705458491,TB,2023,2023,27.066333978194447
18622,OL,T,77,322,3.530235535662863,TB,2020,2020,24.619978218816296
18623,TE,TE,78,270,5.1587560509375425,TB,2014,2014,30.554996780519993
18626,RB,RB,69,205,4.156006669451127,TB,2016,2016,24.846522363276346
18628,LB,ILB,72,230,3.391506096268798,TB,2019,2019,23.94501236671634
18629,DB,DB,73,197,0.9921320867778698,TB,2016,2016,24.426237637913196
18632,QB,QB,73,211,0.25373729677483314,TB,2019,2019,21.47003464545776
18633,DL,NT,76,347,4.206923602087611,TB,2018,2018,25.115526073051115
18637,DL,DE,78,281,10.71209392313208,TB,2013,2013,32.31733459429427
18638,OL,T,80,344,2.245038664315406,TB,2014,2014,23.609964769455324
18640,WR,WR,75,215,-0.26995189682516413,TB,2019,2019,18.420998086271773
18641,LB,OLB,76,270,-1.543450943185747,TB,2023,2023,21.65422311546837
18642,SPEC,K,72,191,3.594177956204012,TB,2014,2014,23.12333741123802
18643,OL,C,76,305,0.10353815394917538,TB,2020,2020,23.803019022353514
18644,SPEC,LS,74,245,6.431152117761741,TB,2016,2017,27.894185914085707
18646,DB,CB,76,200,1.7399637498195553,TB,2022,2022,26.160775321206735
18647,DB,FS,71,202,5.119988018309236,TEN,2018,2018,27.39905621440186
18649,OL,T,76,303,0.2691809202551599,TEN,2019,2019,24.36891521149474
18650,OL,G,75,270,3.7842128736717804,TEN,2020,2020,23.31075549129482
18653,DL,DT,76,318,6.822238542008642,TEN,2013,2013,28.383539971187055
18657,RB,RB,71,208,5.469784258787495,TEN,2015,2015,29.765751559871827
18658,RB,RB,70,194,-0.622270222893996,TEN,2018,2018,20.187111026700666
18662,RB,RB,72,226,-1.8402663847955685,TEN,2019,2019,24.311290114097297
18665,TE,TE,77,247,2.328166053957333,TEN,2019,2019,22.531016055367473
18667,DB,FS,71,210,4.495701984187376,TEN,2019,2019,23.443048898831215
18668,OL,T,77,315,4.392176107384376,TEN,2019,2019,25.66692416187874
18671,DB,SS,71,202,3.234612412970026,TEN,2016,2016,25.696049521336636
18672,OL,T,79,323,2.7409414865969906,TEN,2022,2022,25.742159288562423
18676,DB,CB,72,180,-1.2894805872096875,TEN,2023,2023,19.173838747406815
18677,OL,T,80,314,0.05844948070564989,TEN,2020,2020,22.909994831002535
18679,RB,RB,70,225,3.9126203225404406,TEN,2014,2014,23.367725082811297
18680,TE,TE,78,256,4.421716933003097,TEN,2017,2017,22.117357340961014
18681,LB,OLB,77,240,5.940345688007809,TEN,2018,2018,24.300769350539895
18682,DB,CB,70,188,-1.7016658582874162,TEN,2023,2023,19.307033167287173
18684,SPEC,K,75,207,1.190275164232716,TEN,2018,2018,23.876382935667916
18685,QB,QB,74,221,7.187800338042522,TEN,2012,2012,29.335887562767102
18686,TE,TE,76,244,1.2128259300130035,TEN,2019,2019,19.90256489125857
18687,OL,T,79,305,6.203359459998768,TEN,2012,2012,27.046273770415247
18688,OL,OG,75,318,1.6817434088151417,TEN,2017,2017,20.823824014628787
18689,LB,ILB,74,228,5.9625028858001015,TEN,2019,2019,27.43192283808807
18690,LB,MLB,75,229,1.7738206421873166,TEN,2017,2017,21.996213287523627
18692,OL,C,78,300,4.196646054978954,TEN,2019,2019,22.834994202438708
18693,OL,C,75,308,9.76747934455413,TEN,2012,2012,30.43656457188304
18697,DL,NT,74,315,6.998285846330936,TEN,2013,2013,25.724954881541468
18705,WR,WR,71,196,2.0895365830766406,TEN,2016,2016,22.830747705448253
18706,OL,T,79,315,8.365407771999973,TEN,2014,2014,23.415807265287228
18709,LB,OLB,76,257,9.56127989894313,TEN,2009,2009,30.585998652107136
18711,DB,CB,69,190,9.774737357508647,TEN,2009,2009,30.484133192594268
18712,DB,FS,69,193,1.6215683401266716,TEN,2016,2016,23.146013526651295
18714,LB,OLB,75,254,10.192651532648025,TEN,2011,2011,26.0796941901421
18719,DB,CB,69,185,10.365394241925141,TEN,2011,2011,31.674514326017125
18721,WR,WR,73,180,1.9608378845572405,TEN,2017,2017,22.040059746468486
18722,DL,DE,77,300,-0.6545335709983099,TEN,2017,2017,20.63511960010001
18723,SPEC,K,73,198,-0.04951451618832525,TEN,2022,2022,26.589427951387233
18724,DB,CB,74,207,3.3735336834117686,TEN,2021,2021,22.95420069016978
18725,LB,OLB,76,245,1.455434483915325,TEN,2023,2023,24.503224063593727
18726,WR,WR,74,202,0.40898154426656796,TEN,2018,2018,23.41047160515183
18727,SPEC,K,68,178,2.440059929023145,TEN,2022,2022,24.48838633607637
18728,LB,OLB,75,263,10.431855686579949,TEN,2005,2005,29.866300065714988
18732,LB,ILB,72,248,0.45721306369251385,TEN,2020,2020,23.07282626836316
18734,LB,ILB,75,235,1.606617702255343,TEN,2022,2022,23.66851357345982
18742,TE,TE,75,250,1.2375820493970857,TEN,2022,2022,22.76247071702584
18749,DB,CB,72,186,3.2396363587838692,TEN,2020,2020,27.290311699370193
18750,WR,WR,73,200,7.60638841796699,TEN,2016,2016,24.699150770978335
18752,DL,DT,73,315,0.3824333156925354,TEN,2019,2019,24.31061952901553
18753,WR,WR,68,180,-1.3121632011955178,TEN,2020,2020,22.72617035653824
18757,DB,CB,72,205,-0.39711533156785284,TEN,2020,2020,23.118817510561307
18759,OL,T,76,295,9.958528222000853,TEN,2013,2013,31.204928610680852
18761,DL,DE,76,300,-0.0990392245318592,TEN,2016,2016,21.745473752290913
18762,DB,SS,74,216,7.796665201675017,TEN,2015,2015,23.719717489518757
18764,WR,WR,76,209,1.1465045199386585,TEN,2017,2017,22.657967844528088
18767,WR,WR,75,215,-0.6694369136334904,TEN,2023,2023,19.549005725207447
18769,OL,C,76,307,4.021692050177502,TEN,2017,2017,23.351466015408125
18776,DB,DB,70,188,1.7984800871381175,TEN,2019,2019,20.774096713331858
18777,DB,CB,71,193,2.5529052285994815,TEN,2015,2015,22.83234394313197
18780,DB,DB,71,195,0.06340799375635786,TEN,2018,2018,20.85113820766255
18782,OL,C,77,260,6.106231558859969,TEN,2017,2017,21.519222431347774
18783,OL,C,73,305,3.2006986942888784,TEN,2015,2015,25.640932908566793
18784,OL,G,75,306,4.257253421111502,TEN,2017,2017,29.420721110787813
18787,DB,DB,69,179,-0.3444772087524527,TEN,2017,2017,22.97134034086586
18792,RB,RB,71,224,3.2505840130430266,TEN,2014,2014,23.869560896061664
18796,DL,DE,76,281,3.337766099054601,TEN,2013,2013,24.22694347798579
18800,LB,OLB,75,260,-0.5450872299955903,TEN,2018,2018,20.776467202976736
18801,DB,CB,71,200,4.816755629575105,TEN,2018,2018,25.55181210843649
18802,DL,DT,73,340,0.7307088947568958,TEN,2019,2019,22.43748003818336
18803,WR,WR,73,212,11.536156772854945,TEN,2013,2013,28.393212880201876
18804,DL,DT,72,302,-0.11131884879780068,TEN,2017,2017,25.287853583737203
18805,WR,WR,73,220,1.299085734021106,TEN,2017,2017,19.935051542395232
18807,RB,RB,73,220,8.833157766629435,TEN,2011,2011,29.619873523029096
18811,QB,QB,76,233,2.369750704995564,TEN,2017,2017,23.45643023886183
18813,DB,CB,74,205,3.8642483846986364,TEN,2017,2017,28.506637499420535
18814,TE,TE,74,248,12.292456144618823,TEN,2006,2006,31.286448499729616
18816,DB,DB,70,191,3.280010466778061,TEN,2013,2013,23.576196252378146
18817,DL,DE,77,285,9.075937192658934,TEN,2014,2014,27.85774163799226
18819,DB,DB,72,198,-1.2535060123717616,TEN,2017,2017,21.20235918037929
18820,LB,LB,74,250,3.785045161921049,TEN,2014,2014,22.36395022335193
18824,RB,RB,75,247,8.385749968181695,TEN,2016,2016,26.336285927491364
18825,LB,OLB,76,261,10.702659998499305,TEN,2010,2010,25.9219740605658
18827,OL,T,76,320,1.2408767572004076,TEN,2019,2019,21.022659933292097
18831,OL,T,78,299,2.334306535106453,TEN,2021,2021,23.821827537895416
18834,TE,TE,74,237,1.369016437825167,TEN,2018,2018,23.55866160504666
18838,RB,RB,71,202,3.1242856948508506,TEN,2018,2018,20.22834059640279
18841,DL,DT,76,335,0.9360561679360162,TEN,2018,2018,22.380815911466808
18844,DB,SS,73,205,0.7769367029315166,TEN,2020,2020,23.670675593696327
18845,DB,CB,70,190,3.030476413920629,TEN,2021,2021,23.79550910299197
18847,DL,DE,76,272,0.1027469938387432,TEN,2018,2019,20.80434560413152
18849,DB,CB,69,178,-0.6529501558320808,TEN,2023,2023,20.718612600821114
18852,WR,WR,69,195,10.450210640361966,TEN,2007,2007,28.23362073829893
18859,DL,DE,77,295,0.6847336660837442,TEN,2017,2017,21.205852448042506
18861,WR,WR,73,196,2.2680504275897535,TEN,2017,2017,23.935282349802524
18862,TE,TE,77,255,4.715174390128058,TEN,2015,2015,29.915998528560543
18866,WR,WR,71,200,-0.05111869301537766,TEN,2023,2023,20.476817081078867
18871,WR,WR,73,195,0.016124787900472438,TEN,2017,2017,21.375002086207477
18872,SPEC,K,70,182,3.143306305000004,TEN,2012,2012,24.09691853474954
18873,WR,WR,70,197,10.48409468686766,TEN,2010,2010,27.964157412090774
18877,LB,OLB,74,250,5.074607742357044,TEN,2018,2018,27.74869702669678
18878,WR,WR,72,183,9.24456210268929,TEN,2008,2008,23.729422725269625
18880,RB,RB,73,220,1.3048506419231276,TEN,2022,2022,21.85127710858884
18892,LB,ILB,76,245,1.473145453267787,TEN,2022,2022,24.667829289927372
18896,RB,RB,75,234,0.29708856196043254,TEN,2020,2020,21.619773376595038
18897,OL,T,78,320,-0.2378070374259397,TEN,2023,2023,20.191857156101257
18899,OL,OG,77,305,0.46643128741231693,TEN,2017,2017,23.20801541006615
18900,DL,DT,75,316,7.520689496422669,TEN,2017,2017,29.077169118290172
18901,RB,FB,71,261,2.920467147833961,TEN,2015,2015,24.465597893913888
18902,LB,ILB,73,215,4.997059356453642,TEN,2017,2017,23.89550082989178
18904,OL,G,76,293,4.1273500893554855,TEN,2018,2018,25.801551700852325
18907,OL,C,77,305,1.8701501427814402,TEN,2018,2018,22.505006499397428
18913,LB,ILB,74,231,-0.8238368696411541,TEN,2020,2020,22.91368795503885
18924,DL,DT,78,315,2.1910906831461916,TEN,2022,2022,26.500281247915517
18928,LB,LB,74,225,0.8531464787446992,TEN,2017,2017,17.386049023744224
18929,DL,DT,76,300,2.780222052548149,TEN,2019,2019,24.16829038317497
18935,DL,DT,76,304,-0.39968150473268627,TEN,2014,2014,18.248755072791866
18936,DB,DB,71,205,-0.24936962517248124,TEN,2019,2019,26.709018433038807
18937,RB,RB,73,245,-1.1630426502846019,TEN,2017,2017,20.249621077208396
18938,LB,ILB,73,245,4.586576229363558,TEN,2016,2016,26.703349844205235
18942,OL,T,79,310,2.0323962136835787,TEN,2019,2019,23.352043630388714
18944,OL,T,78,310,1.4622546040347288,TEN,2023,2023,21.41740906138619
18947,OL,OT,78,303,2.709546083772211,TEN,2016,2016,22.052576164285696
18949,DL,DT,77,283,2.072541799572759,TEN,2016,2016,26.62213760590245
18950,LB,LB,75,225,1.4287601620367705,TEN,2017,2017,24.91200823378236
18951,OL,OT,79,316,1.434309669352076,TEN,2017,2017,26.891184943301578
18954,WR,WR,71,190,1.2847545933855682,TEN,2014,2014,23.010234885685296
18956,RB,RB,72,202,2.0367108521610255,TEN,2020,2020,24.00153683900472
18959,SPEC,K,72,200,3.460824865403865,TEN,2013,2013,23.888194274472127
18962,OL,G,75,302,5.048399887813541,TEN,2017,2017,24.95971551523946
18963,LB,OLB,76,262,2.9189328945645827,TEN,2015,2015,21.959479161240473
18965,DB,DB,70,197,1.7445838700752485,TEN,2018,2018,23.389229090901377
18967,LB,ILB,72,231,4.8598335614674575,TEN,2017,2017,23.823390303254826
18968,WR,WR,70,185,0.5682733771527843,TEN,2019,2019,23.281609208335354
18971,WR,WR,75,225,6.0863807112058375,TEN,2012,2012,26.600486935804504
18972,SPEC,K,72,215,6.333369851260878,TEN,2015,2015,27.00872298323406
18974,LB,LB,76,240,-2.4928104993953535,TEN,2019,2019,23.605292529803705
18976,DB,SS,72,191,1.5008610485296343,TEN,2022,2022,22.975166834439563
18977,TE,TE,78,250,1.1971680272478535,TEN,2023,2023,24.351471624780352
18978,OL,OG,77,309,1.1924086599017039,TEN,2015,2015,26.937704990102358
18981,RB,RB,73,215,1.776527494763061,TEN,2022,2022,25.856803384924238
18982,DL,DE,74,297,0.9551636860969288,TEN,2014,2014,24.974953977177538
18985,LB,OLB,76,265,4.783922595201769,TEN,2018,2018,24.735369385600237
18987,OL,T,77,315,7.681492457418015,TEN,2016,2016,27.836330831328205
18988,TE,TE,78,263,0.1161311048592707,TEN,2022,2022,19.444739189341604
18989,LB,LB,76,245,4.147298000389084,TEN,2013,2013,25.900937402201187
18992,WR,WR,73,200,-0.6804940477640476,TEN,2020,2020,22.07257452179285
18996,DL,DT,75,278,8.614944639031378,TEN,2011,2011,28.07723149763433
18998,WR,WR,72,200,0.509683077242329,TEN,2023,2023,24.41116773055535
19004,DB,FS,72,205,8.811705571613265,TEN,2010,2010,25.752644255280494
19005,DB,CB,73,180,2.331918447707887,TEN,2016,2016,26.902068615716217
19007,DB,SS,72,214,10.935406206388468,TEN,2013,2013,31.458313720352496
19010,DB,FS,71,212,6.972076234989261,TEN,2016,2016,26.739185405188532
19014,LB,OLB,77,277,1.2893966455634858,TEN,2016,2016,22.60511847625965
19016,QB,QB,75,218,3.6069097992985384,TEN,2016,2016,25.486059290006164
19017,DB,CB,72,185,4.432011734439732,TEN,2015,2015,28.14411067823537
19023,OL,G,77,315,5.507537729994008,TEN,2014,2014,26.058491848375827
19024,TE,TE,76,250,1.998685345802033,TEN,2018,2018,23.687141546019877
19028,DB,CB,71,190,3.0778110945683723,TEN,2020,2020,24.190704721449602
19029,LB,LB,76,253,1.0453818980499399,TEN,2012,2012,26.295815554037905
19031,DB,CB,72,200,4.518218950445411,TEN,2020,2020,24.42498705943774
19034,DL,DT,73,305,4.493810938914664,TEN,2016,2016,25.08665246000212
19035,WR,WR,71,191,1.8204854251275198,TEN,2022,2022,26.201211106111252
19037,DB,CB,74,200,0.8942327745009349,TEN,2023,2023,22.91998460937638
19039,LB,OLB,75,255,0.23367747521857374,TEN,2017,2017,24.437691952744046
19044,OL,OT,78,300,0.7354541012952778,TEN,2015,2015,20.692257757100776
19049,RB,RB,70,198,2.3657599860929155,TEN,2017,2017,23.245446947008013
19054,LB,OLB,75,245,3.0584321993797787,TEN,2019,2019,27.1097706164463
19057,QB,QB,73,215,-0.3849055089505824,TEN,2022,2022,20.377886712207502
19058,DB,DB,71,184,0.3461173287977227,TEN,2017,2017,21.93968405061899
19059,WR,WR,73,190,8.492014280566899,TEN,2010,2010,28.457780458179787
